python.exe : INFO:     Started server process [44444]
At line:1 char:348
+ ... ko\backend; & .\.venv\Scripts\python.exe -m uvicorn app.main:app --po ...
+                 ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
    + CategoryInfo          : NotSpecified: (INFO:     Started server process [44444]:String) [], RemoteException
    + FullyQualifiedErrorId : NativeCommandError
 
INFO:     Waiting for application startup.
INFO:     Application startup complete.
INFO:     Uvicorn running on http://127.0.0.1:8000 (Press CTRL+C to quit)
INFO:     127.0.0.1:60083 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60087 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49276 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:56549 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:55327 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:53182 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:64716 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:60972 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:63826 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64689 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:61722 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:54252 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:64689 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58277 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/shedding-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58277 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/environment-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58277 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/egg-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58277 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/environment-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58277 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:58787 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:56625 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:60266 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:60266 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:62848 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:62848 - "GET /geckos/903ea063-4884-4c83-814f-7cac2f9adabf/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:62276 - "GET /geckos/903ea063-4884-4c83-814f-7cac2f9adabf/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:62276 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:57132 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:57132 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:49931 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:49931 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:52069 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:52069 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:60031 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:60031 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:56504 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:56460 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:53472 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:63826 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:63826 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:51365 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:63430 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:50934 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:51365 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:49353 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:63839 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:62365 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:49353 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:54835 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:63877 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:60959 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:53077 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:60560 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:49950 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:49950 - "GET /geckos/903ea063-4884-4c83-814f-7cac2f9adabf/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:56635 - "GET /geckos/903ea063-4884-4c83-814f-7cac2f9adabf/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:56635 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:61590 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:59738 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:52203 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:61590 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:59997 - "GET /geckos HTTP/1.1" 200 OK
INFO:     127.0.0.1:53667 - "GET /uploads/geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:57636 - "GET /uploads/geckos/903ea063-4884-4c83-814f-7cac2f9adabf.jpg HTTP/1.1" 200 OK
INFO:     127.0.0.1:59997 - "GET /geckos/b0f7ff50-6e31-467e-bfe8-3bb4d603a807/daily-logs HTTP/1.1" 200 OK
INFO:     127.0.0.1:52096 - "GET /geckos HTTP/1.1" 200 OK
